order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,region,status
31457,945,32,2024-09-28,2,1137,2274,Latin America,completed
31458,788,31,2023-10-10,4,1599,6396,Europe,completed
31459,1832,39,2024-08-25,4,525,2100,Europe,returned
31460,4188,13,2023-02-16,2,1163,2326,North America,completed
31461,1134,122,2023-09-14,3,16,48,Latin America,completed
31462,4414,167,2024-08-08,5,31,155,Asia Pacific,processing
31463,1339,102,2024-08-08,3,187,561,Europe,shipped
31464,4067,22,2024-12-22,5,829,4145,North America,returned
31465,945,28,2024-10-16,3,567,1701,Asia Pacific,completed
31466,2755,9,2023-11-18,3,1101,3303,Latin America,completed
31467,4880,95,2023-05-19,5,31,155,Europe,shipped
31468,2241,41,2024-04-06,2,249,498,Europe,completed
31469,3128,129,2023-10-23,2,69,138,Europe,completed
31470,3145,129,2023-10-27,1,69,69,Latin America,completed
31471,892,23,2024-07-10,1,397,397,Europe,returned
31472,861,57,2024-02-04,1,242,242,Europe,shipped
31473,4701,170,2023-06-29,2,34,68,Asia Pacific,processing
31474,301,128,2024-03-05,3,77,231,Latin America,shipped
31475,2404,191,2023-04-27,2,17,34,North America,completed
31476,4366,159,2024-07-12,5,64,320,Europe,completed
31477,4898,106,2023-07-31,5,165,825,Asia Pacific,processing
31478,3615,26,2024-01-13,4,1038,4152,Europe,completed
31479,3173,88,2024-07-06,2,245,490,Europe,shipped
31480,104,34,2023-11-10,5,921,4605,Europe,processing
31481,841,79,2023-08-12,1,276,276,Latin America,returned
31482,28,35,2024-04-08,4,172,688,Latin America,completed
31483,2998,48,2024-07-15,3,51,153,Latin America,completed
31484,633,73,2024-07-26,4,195,780,Latin America,completed
31485,581,112,2024-09-27,4,234,936,Europe,completed
31486,1959,169,2023-09-25,3,24,72,North America,completed
31487,1233,181,2023-05-29,2,36,72,Asia Pacific,completed
31488,3044,115,2023-07-23,4,182,728,Europe,completed
31489,2316,70,2023-02-17,2,188,376,Latin America,processing
31490,2010,31,2023-01-12,4,1599,6396,Asia Pacific,completed
31491,1035,144,2024-09-19,3,91,273,North America,returned
31492,3582,130,2023-07-15,2,116,232,North America,returned
31493,2219,42,2023-10-13,1,129,129,Latin America,completed
31494,3577,156,2023-07-06,3,294,882,Europe,shipped
31495,2533,136,2023-10-06,1,235,235,North America,completed
31496,247,29,2023-07-26,1,959,959,North America,completed
31497,2386,184,2024-09-29,2,40,80,North America,shipped
31498,1525,144,2023-04-20,3,91,273,Latin America,completed
31499,1803,61,2023-05-05,1,209,209,Latin America,completed
31500,3489,6,2023-06-26,5,532,2660,Latin America,shipped
31501,4842,4,2024-09-04,4,551,2204,Latin America,processing
31502,4853,121,2023-10-06,1,251,251,Latin America,processing
31503,2479,28,2024-07-17,3,567,1701,Europe,returned
31504,2640,129,2023-01-09,1,69,69,Europe,completed
31505,3025,101,2023-07-21,3,84,252,Europe,processing
31506,3317,19,2023-08-27,2,223,446,Europe,processing
31507,3748,179,2024-02-17,2,27,54,Europe,completed
31508,1336,6,2023-11-14,3,532,1596,Latin America,completed
31509,4693,130,2023-07-25,3,116,348,Europe,completed
31510,539,107,2024-12-27,3,124,372,Asia Pacific,completed
31511,2881,175,2024-02-21,5,24,120,North America,completed
31512,4063,197,2024-02-05,1,15,15,North America,completed
31513,1363,63,2023-11-28,1,170,170,Asia Pacific,completed
31514,4587,185,2024-06-10,1,20,20,Asia Pacific,shipped
31515,2705,20,2024-11-22,3,1418,4254,North America,returned
31516,2669,61,2023-11-29,5,209,1045,North America,processing
31517,2223,191,2024-12-20,5,17,85,Latin America,completed
31518,3650,48,2023-12-08,5,51,255,Europe,completed
31519,2435,171,2024-02-10,5,17,85,North America,returned
31520,1966,106,2023-11-25,2,165,330,Asia Pacific,processing
31521,2066,123,2024-02-08,1,71,71,Europe,completed
31522,3335,135,2023-08-10,5,209,1045,North America,returned
31523,4929,197,2023-03-10,2,15,30,Latin America,completed
31524,4707,74,2024-10-28,4,244,976,North America,completed
31525,3363,113,2023-07-04,3,223,669,Asia Pacific,shipped
31526,2115,76,2024-09-04,3,168,504,Asia Pacific,shipped
31527,3414,33,2023-11-29,5,649,3245,North America,shipped
31528,3322,94,2024-06-11,4,258,1032,Europe,completed
31529,1187,92,2024-06-16,4,102,408,Europe,completed
31530,472,35,2024-09-17,5,172,860,North America,completed
31531,1688,56,2023-05-10,1,263,263,Latin America,completed
31532,959,147,2023-06-16,2,260,520,Europe,completed
31533,4164,96,2023-11-04,4,137,548,Asia Pacific,shipped
31534,770,35,2023-11-29,1,172,172,Asia Pacific,completed
31535,735,124,2023-06-14,1,142,142,Asia Pacific,completed
31536,1021,199,2023-04-25,2,34,68,Europe,returned
31537,4284,86,2023-03-16,3,170,510,Latin America,returned
31538,2351,154,2024-12-14,3,250,750,Asia Pacific,shipped
31539,2958,163,2023-05-21,4,16,64,Latin America,completed
31540,2070,79,2023-02-08,4,276,1104,Latin America,completed
31541,1873,132,2024-03-08,3,91,273,North America,completed
31542,1545,169,2024-03-18,2,24,48,Europe,processing
31543,3278,150,2024-03-02,2,274,548,Europe,completed
31544,901,121,2024-06-05,1,251,251,North America,shipped
31545,2785,4,2023-07-17,2,551,1102,Asia Pacific,completed
31546,2870,73,2024-12-10,2,195,390,Europe,completed
31547,504,160,2023-10-01,5,264,1320,Latin America,completed
31548,782,190,2024-05-02,3,13,39,Asia Pacific,completed
31549,3403,35,2023-05-15,4,172,688,Asia Pacific,completed
31550,984,24,2023-03-18,3,240,720,Asia Pacific,shipped
31551,3768,20,2023-08-14,4,1418,5672,Asia Pacific,returned
31552,2826,4,2023-03-20,5,551,2755,Asia Pacific,completed
31553,1648,19,2023-11-21,2,223,446,Latin America,completed
31554,298,197,2023-01-15,4,15,60,Europe,returned
31555,2740,44,2023-06-06,5,111,555,North America,completed
31556,1998,69,2024-09-17,5,230,1150,North America,completed
31557,1832,28,2023-08-26,2,567,1134,Asia Pacific,completed
31558,2697,54,2023-09-12,1,223,223,Asia Pacific,completed
31559,975,83,2024-11-07,3,290,870,North America,completed
31560,3392,199,2023-10-19,3,34,102,North America,returned
31561,913,154,2024-05-01,4,250,1000,Europe,processing
31562,79,145,2023-10-08,4,133,532,Europe,shipped
31563,3053,96,2024-02-18,1,137,137,Asia Pacific,shipped
31564,1403,58,2023-12-16,4,71,284,Europe,completed
31565,719,81,2023-01-10,4,21,84,North America,completed
31566,2948,31,2023-06-06,1,1599,1599,Europe,shipped
31567,381,9,2023-05-09,2,1101,2202,Europe,completed
31568,4408,47,2024-05-24,3,204,612,Latin America,completed
31569,2110,36,2023-06-11,2,68,136,Asia Pacific,completed
31570,515,154,2024-04-14,5,250,1250,Latin America,completed
31571,4132,198,2024-02-10,5,30,150,Europe,completed
31572,1732,1,2023-08-05,5,50,250,Latin America,completed
31573,3296,195,2024-06-11,5,40,200,Latin America,completed
31574,2093,143,2023-05-24,5,17,85,North America,completed
31575,4684,18,2024-10-26,5,176,880,Europe,completed
31576,1050,149,2024-03-30,1,156,156,Asia Pacific,completed
31577,107,183,2023-04-07,4,44,176,Latin America,shipped
31578,3814,47,2024-01-20,1,204,204,North America,completed
31579,788,54,2023-10-30,5,223,1115,Europe,completed
31580,3423,117,2023-08-25,5,159,795,North America,completed
31581,2235,149,2023-09-02,3,156,468,Asia Pacific,shipped
31582,2972,49,2023-10-13,4,100,400,Asia Pacific,completed
31583,4284,63,2023-11-09,5,170,850,Europe,completed
31584,807,171,2023-09-13,3,17,51,Latin America,shipped
31585,1256,95,2024-10-24,1,31,31,Europe,processing
31586,4266,28,2024-03-21,1,567,567,Asia Pacific,completed
31587,1993,182,2023-07-24,2,26,52,Europe,shipped
31588,4469,99,2024-05-07,3,246,738,Europe,shipped
31589,194,144,2024-05-08,3,91,273,North America,shipped
31590,1551,117,2023-07-26,1,159,159,Latin America,processing
31591,2582,16,2023-12-31,1,153,153,North America,completed
31592,2163,115,2024-06-18,4,182,728,Asia Pacific,processing
31593,2437,102,2023-08-07,4,187,748,Europe,returned
31594,2376,170,2024-01-17,4,34,136,Asia Pacific,shipped
31595,1303,77,2024-05-26,5,124,620,Asia Pacific,completed
31596,1399,10,2024-03-12,3,956,2868,North America,completed
31597,4445,96,2024-11-15,2,137,274,Asia Pacific,completed
31598,4735,154,2024-06-19,5,250,1250,North America,completed
31599,2410,83,2024-01-18,1,290,290,Europe,shipped
31600,2441,32,2024-09-13,4,1137,4548,North America,completed
31601,200,193,2024-10-05,3,37,111,North America,returned
31602,3000,11,2023-05-22,2,505,1010,Asia Pacific,completed
31603,3163,116,2023-12-25,5,209,1045,Asia Pacific,completed
31604,3442,92,2023-02-23,4,102,408,Asia Pacific,completed
31605,1593,147,2023-02-23,2,260,520,Asia Pacific,completed
31606,3938,45,2023-02-18,2,104,208,North America,completed
31607,305,50,2023-02-21,5,222,1110,Europe,completed
31608,3020,15,2024-04-23,4,736,2944,Asia Pacific,returned
31609,2139,27,2024-10-31,1,1969,1969,Latin America,completed
31610,3890,104,2023-08-22,5,281,1405,Asia Pacific,completed
31611,1658,81,2023-05-03,2,21,42,Latin America,shipped
31612,3449,124,2024-10-24,4,142,568,Asia Pacific,completed
31613,398,174,2024-03-26,3,17,51,North America,completed
31614,2266,57,2024-06-18,2,242,484,North America,processing
31615,3871,160,2024-12-15,5,264,1320,Asia Pacific,shipped
31616,1385,110,2023-08-25,2,215,430,Europe,completed
31617,61,42,2023-10-25,2,129,258,Europe,completed
31618,548,156,2023-12-02,4,294,1176,Europe,completed
31619,4874,160,2023-07-20,5,264,1320,North America,completed
31620,82,66,2023-07-18,2,133,266,Asia Pacific,processing
31621,2058,17,2023-07-20,3,935,2805,Asia Pacific,completed
31622,2234,165,2023-10-11,3,16,48,Asia Pacific,completed
31623,3277,162,2023-07-25,3,22,66,Asia Pacific,completed
31624,2560,61,2023-10-09,2,209,418,Europe,completed
31625,899,192,2023-01-05,4,10,40,North America,shipped
31626,1165,13,2024-10-28,3,1163,3489,Asia Pacific,returned
31627,872,108,2024-09-13,4,125,500,Latin America,processing
31628,4366,8,2024-07-26,3,1697,5091,Europe,completed
31629,3262,14,2023-06-28,2,721,1442,Asia Pacific,completed
31630,3825,95,2023-07-28,2,31,62,North America,completed
31631,1112,132,2024-04-30,1,91,91,Europe,completed
31632,3675,53,2024-04-01,2,107,214,Europe,processing
31633,2663,62,2023-05-18,3,52,156,Europe,completed
31634,1037,199,2023-11-14,4,34,136,North America,processing
31635,1617,121,2023-04-15,4,251,1004,Europe,completed
31636,3974,135,2023-06-01,2,209,418,Latin America,completed
31637,2576,9,2024-05-12,4,1101,4404,Latin America,processing
31638,3648,46,2023-04-02,1,96,96,North America,completed
31639,239,130,2024-01-04,2,116,232,Asia Pacific,processing
31640,103,16,2024-01-11,4,153,612,Asia Pacific,completed
31641,700,10,2023-10-29,4,956,3824,North America,completed
31642,173,28,2023-04-25,2,567,1134,Europe,completed
31643,4972,132,2023-08-11,3,91,273,North America,completed
31644,3161,8,2023-12-02,2,1697,3394,Europe,shipped
31645,630,37,2024-06-22,5,921,4605,Europe,shipped
31646,1921,28,2024-06-29,5,567,2835,Latin America,completed
31647,1713,123,2023-02-23,5,71,355,North America,completed
31648,1335,85,2024-03-18,3,152,456,Asia Pacific,completed
31649,1878,84,2024-08-28,4,268,1072,North America,shipped
31650,3421,26,2023-11-28,2,1038,2076,North America,completed
31651,4226,21,2023-08-06,1,1992,1992,North America,shipped
31652,3624,25,2023-01-04,2,1293,2586,North America,completed
31653,1731,103,2024-06-14,5,167,835,Latin America,processing
31654,4868,103,2024-01-27,1,167,167,North America,processing
31655,3341,74,2024-11-21,5,244,1220,Asia Pacific,returned
31656,3961,200,2024-02-09,1,39,39,Latin America,completed
31657,1904,14,2023-12-29,1,721,721,Latin America,completed
31658,2176,90,2023-12-07,4,292,1168,Latin America,completed
31659,3520,35,2023-07-12,4,172,688,Latin America,completed
31660,2051,51,2024-06-23,2,154,308,Latin America,shipped
31661,447,74,2023-03-06,1,244,244,Europe,completed
31662,4813,198,2024-06-09,2,30,60,Latin America,completed
31663,4293,138,2023-09-09,1,117,117,Asia Pacific,completed
31664,1833,76,2023-04-30,4,168,672,Europe,completed
31665,125,38,2023-01-31,1,885,885,Asia Pacific,completed
31666,4043,37,2023-09-10,1,921,921,Europe,returned
31667,4065,36,2024-01-31,1,68,68,Europe,returned
31668,4351,155,2023-12-12,2,92,184,Asia Pacific,shipped
31669,1509,35,2024-11-08,4,172,688,North America,completed
31670,3185,110,2023-06-23,3,215,645,Europe,completed
31671,2746,12,2023-03-16,3,1988,5964,Asia Pacific,completed
31672,2810,79,2024-09-27,5,276,1380,North America,completed
31673,1305,26,2024-06-08,3,1038,3114,North America,completed
31674,4442,88,2024-10-07,5,245,1225,Asia Pacific,completed
31675,3316,19,2024-06-24,3,223,669,Latin America,processing
31676,1191,38,2023-08-16,2,885,1770,North America,completed
31677,2198,92,2024-06-23,5,102,510,Europe,processing
31678,71,86,2024-01-17,4,170,680,Europe,completed
31679,1630,102,2023-06-20,4,187,748,Latin America,completed
31680,1951,54,2023-02-17,3,223,669,Latin America,processing
31681,3883,74,2023-05-07,3,244,732,North America,completed
31682,3574,85,2023-04-12,4,152,608,North America,shipped
31683,2243,100,2024-03-23,5,203,1015,Asia Pacific,completed
31684,1924,127,2024-09-17,1,147,147,Europe,processing
31685,484,153,2023-06-18,3,277,831,Latin America,completed
31686,4884,131,2024-12-01,3,268,804,North America,completed
31687,2274,134,2023-03-17,4,33,132,Asia Pacific,completed
31688,2637,130,2023-10-28,1,116,116,Europe,completed
31689,4255,50,2024-02-26,3,222,666,North America,completed
31690,4968,111,2024-08-18,4,264,1056,Asia Pacific,processing
31691,2466,113,2024-12-08,1,223,223,Latin America,completed
31692,4942,60,2023-12-11,5,207,1035,North America,completed
31693,1421,121,2023-08-08,1,251,251,Europe,completed
31694,38,40,2023-03-10,5,1875,9375,Latin America,completed
31695,1836,79,2023-04-25,4,276,1104,Europe,completed
31696,2430,195,2024-01-21,4,40,160,North America,shipped
31697,1048,78,2023-06-07,1,123,123,Asia Pacific,completed
31698,4546,71,2023-09-09,1,78,78,Latin America,completed
31699,4618,8,2024-02-01,1,1697,1697,Asia Pacific,completed
31700,1190,12,2024-07-08,2,1988,3976,Europe,completed
31701,3605,60,2023-06-07,1,207,207,Latin America,completed
31702,1967,77,2023-05-19,3,124,372,Europe,completed
31703,4406,104,2024-12-22,4,281,1124,Europe,completed
31704,3151,74,2023-12-30,3,244,732,Europe,returned
31705,3100,137,2023-03-24,2,248,496,Europe,completed
31706,2214,193,2023-03-01,1,37,37,North America,completed
31707,834,167,2024-05-20,5,31,155,Europe,completed
31708,3870,126,2024-08-22,3,212,636,North America,completed
31709,403,125,2024-03-10,5,106,530,Latin America,shipped
31710,4250,196,2024-10-07,1,31,31,Asia Pacific,completed
31711,2129,198,2024-07-18,1,30,30,North America,returned
31712,3006,113,2023-10-18,1,223,223,North America,processing
31713,3237,140,2024-10-05,2,224,448,North America,completed
31714,332,28,2024-06-03,3,567,1701,Europe,returned
31715,3138,177,2023-10-29,3,35,105,Europe,processing
31716,1429,177,2023-09-07,4,35,140,Latin America,completed
31717,4368,194,2024-05-02,4,13,52,Latin America,completed
31718,234,12,2023-05-09,3,1988,5964,Europe,completed
31719,1256,101,2023-07-26,3,84,252,Latin America,completed
31720,4631,160,2024-10-05,2,264,528,Latin America,processing
31721,2516,189,2024-01-24,2,23,46,Europe,completed
31722,98,96,2023-03-25,2,137,274,Europe,completed
31723,562,200,2023-04-03,1,39,39,Latin America,completed
31724,4198,61,2023-01-20,5,209,1045,North America,processing
31725,1216,39,2023-05-11,3,525,1575,Europe,processing
31726,4418,161,2023-10-12,2,15,30,Latin America,completed
31727,2738,144,2023-11-10,3,91,273,Europe,completed
31728,598,67,2023-04-06,5,144,720,Europe,completed
31729,2743,175,2024-11-28,1,24,24,Latin America,completed
31730,3154,152,2023-07-18,2,34,68,Europe,completed
31731,3390,122,2023-11-03,4,16,64,Latin America,completed
31732,2448,144,2024-07-07,4,91,364,North America,shipped
31733,2379,182,2024-09-21,1,26,26,North America,shipped
31734,2628,90,2024-04-04,4,292,1168,Latin America,completed
31735,2668,175,2024-06-16,3,24,72,North America,completed
31736,1726,166,2024-07-18,2,28,56,Europe,shipped
31737,1922,200,2024-02-27,5,39,195,Latin America,completed
31738,2464,126,2023-02-09,5,212,1060,Latin America,processing
31739,3306,45,2023-07-31,2,104,208,Asia Pacific,returned
31740,4983,59,2023-08-23,4,296,1184,Latin America,shipped
31741,636,130,2024-06-21,3,116,348,Asia Pacific,returned
31742,3218,146,2023-04-27,5,34,170,Latin America,completed
31743,2851,191,2024-09-16,4,17,68,Europe,completed
31744,3764,48,2024-04-22,2,51,102,North America,completed
31745,4294,193,2024-07-27,2,37,74,Asia Pacific,completed
31746,3518,198,2023-07-15,2,30,60,Latin America,returned
31747,3973,180,2023-02-24,1,15,15,Asia Pacific,processing
31748,3369,4,2023-06-10,3,551,1653,Asia Pacific,completed
31749,2466,173,2024-09-16,4,43,172,Asia Pacific,returned
31750,2417,58,2023-10-26,2,71,142,North America,completed
31751,2354,84,2024-02-05,1,268,268,Asia Pacific,completed
31752,570,148,2023-12-03,3,25,75,Latin America,completed
31753,3828,189,2024-01-17,2,23,46,Europe,shipped
31754,331,184,2024-05-30,4,40,160,North America,completed
31755,14,195,2024-04-14,1,40,40,Europe,processing
31756,3309,34,2024-10-08,5,921,4605,North America,returned
31757,4814,19,2023-08-30,3,223,669,Europe,processing
31758,4642,143,2024-09-17,5,17,85,Latin America,shipped
31759,3429,113,2023-07-13,3,223,669,Latin America,processing
31760,99,74,2023-09-01,3,244,732,Europe,shipped
31761,3011,136,2024-04-08,1,235,235,North America,completed
31762,2775,188,2023-05-07,4,34,136,Asia Pacific,returned
31763,1141,88,2024-11-16,3,245,735,Latin America,completed
31764,4108,167,2024-11-28,1,31,31,Latin America,returned
31765,134,135,2024-02-24,3,209,627,Europe,returned
31766,4311,154,2023-02-07,4,250,1000,North America,shipped
31767,2519,51,2023-11-02,5,154,770,Europe,completed
31768,4045,182,2024-11-08,3,26,78,North America,processing
31769,1298,57,2024-10-28,1,242,242,Europe,completed
31770,1845,153,2024-01-05,1,277,277,Asia Pacific,shipped
31771,4667,134,2023-02-18,1,33,33,Europe,completed
31772,3802,76,2024-02-06,1,168,168,Asia Pacific,completed
